date,ticker,market,outcome_future_63,dim_000,dim_001,dim_002,dim_003,dim_004,dim_005,dim_006,dim_007,dim_008,dim_009,dim_010,dim_011,dim_012,dim_013,dim_014,dim_015,dim_016,dim_017,dim_018,dim_019,dim_020,dim_021,dim_022,dim_023,dim_024,dim_025,dim_026,dim_027,dim_028,dim_029,dim_030,dim_031,dim_032,dim_033,dim_034,dim_035,dim_036,dim_037,dim_038,dim_039,dim_040,dim_041,dim_042,dim_043,dim_044,dim_045,dim_046,dim_047,dim_048,dim_049,dim_050,dim_051,dim_052,dim_053,dim_054,dim_055,dim_056,dim_057,dim_058,dim_059,dim_060,dim_061,dim_062,dim_063,dim_064,dim_065,dim_066,dim_067,dim_068,dim_069,dim_070,dim_071,dim_072,dim_073,dim_074,dim_075,dim_076,dim_077,dim_078,dim_079,dim_080,dim_081,dim_082,dim_083,dim_084,dim_085,dim_086,dim_087,dim_088,dim_089,dim_090,dim_091,dim_092,dim_093,dim_094,dim_095,dim_096,dim_097,dim_098,dim_099,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
2024-01-02,AAPL,US,-0.084968,-0.026775263,0.48279354,1.8365971,0.29381958,0.104423024,0.20204751,0.050621416,0.26632333,0.27427784,0.42705765,-0.28146172,-0.10572953,0.6062285,-0.36865282,0.41130978,0.58207375,0.2774091,-0.2039321,-0.022691425,-0.361873,-0.18900669,0.017962484,-0.6292704,0.27804616,0.65092313,0.36598602,-0.28588662,-0.4924045,0.59494203,-0.31206772,-0.12286412,0.025496537,-0.55220324,-0.17536911,0.045742776,0.10284711,0.93297744,0.17116895,-0.41449943,1.0363461,0.00022242295,-0.22849028,-0.37965554,-0.009064423,0.3147132,-0.011791971,0.053515434,-0.15810636,-0.0050361785,-0.55758697,0.93517005,-0.026487457,0.9479775,-0.04712525,-0.06630225,0.57270557,-0.5209378,-0.13264874,0.018345304,-0.14376898,0.16506867,-0.5471309,0.05635397,0.17354351,1.1252718,0.0014670942,0.16470213,0.46636164,0.2913538,-0.2531394,0.17435548,-0.28217548,-0.18044885,0.23098077,-0.7091143,-0.07292641,0.1799101,0.24915783,0.76659596,-1.4382385,-0.002570513,0.13308619,0.17880389,0.09595526,0.34417796,0.08656828,0.036000703,0.22798684,-0.46068153,-0.13658853,0.83032644,-7.557399,0.003737619,-0.0172887,-0.38245052,-0.19777827,-0.6890667,0.7499239,-0.0517205,0.9023878,0.65574974,-0.55792564,0.16009228,-2.7456539,0.16504121,0.12327707,-0.3653401,0.42802736,0.17947169,-0.03798775,0.009658763,-0.047914468,0.08884287,-0.22135377,0.18432286,-0.2047866,-0.0864189,0.19838578,1.0880336,0.14782053,-0.23414989,0.18308552,-0.07051841,0.5732115,0.0084975,0.46334738,0.049151704,-0.060226485
2024-02-07,AAPL,US,-0.033983,-0.028178824,0.5050033,1.8080261,0.36453858,0.026074702,0.4186797,0.22649346,0.36047894,0.44170454,0.51481026,-0.16674328,0.04835283,0.47819206,-0.2982883,0.6361331,0.6078558,0.028374268,-0.0087129185,-0.10749807,-0.19571766,-0.07783415,0.13175453,-0.41575557,0.4642505,0.67601806,0.19995162,-0.28718987,-0.54329336,0.6721354,-0.42312512,0.02705815,-0.0030627677,-0.5994531,-0.2828077,-0.09654707,-0.07711219,0.82954,-0.06539906,-0.4968371,1.1031145,-0.02765345,-0.124077134,-0.6229774,-0.19574226,0.19996555,0.0743226,-0.06476253,-0.2581422,-0.016474564,-0.26326975,0.7542225,-0.27667758,1.0407414,-0.08460939,-0.15770577,0.21616086,-0.5334143,0.12177423,0.04152898,-0.056563247,0.17239073,-0.50672084,-0.22388598,-0.046280075,1.0608633,-0.2141658,0.34805754,0.41797742,-0.05237469,-0.17251971,0.120228305,-0.16171621,-0.1553903,0.18425843,-0.6006888,-0.039765965,0.14699514,0.5174463,0.4380277,-1.6060406,-0.18025154,0.074543074,-0.09038441,0.079117246,0.12130802,0.14497176,0.11507337,0.103592545,-0.3918196,-0.07522551,0.85441977,-7.492223,0.09655772,-0.12980133,-0.46431124,0.12883417,-0.59009653,1.0474052,0.22852467,1.1262301,0.6080347,-0.6986976,0.1747485,-2.6932058,0.055611797,-0.0085765915,-0.22188234,0.46923,-0.04591671,0.0289943,0.000913807,-0.10927284,-0.14041503,-0.34783342,0.32288226,-0.2278438,0.07332235,0.10799917,0.9684164,0.26847446,-0.101225324,0.20279226,0.26403227,0.43998274,-0.15999864,0.7754343,-0.04270288,-0.19414523
2024-03-14,AAPL,US,0.240061,-0.051747434,0.44261515,1.7976469,0.23690973,-0.08499049,0.33484367,0.06475908,0.43122712,0.62882733,0.35608634,-0.23746748,-0.1275812,0.46790007,-0.43241757,0.7272796,0.64614284,0.14796193,-0.11804093,-0.10827347,-0.34214863,0.0051531796,0.23106696,-0.11145059,0.58417124,0.5892289,0.19904824,-0.18223917,-0.45800847,0.7090135,-0.41560313,0.0319772,0.2553206,-0.45005736,-0.44476944,-0.014662228,-0.20656858,0.8415981,0.08488009,-0.47651657,1.1319733,0.09348982,-0.1164248,-0.366892,-0.22281656,0.20395325,0.06676079,0.020635115,-0.2607077,-0.012138333,-0.26808357,0.716341,-0.27752873,1.0066453,-0.24065217,-0.052381873,0.26076117,-0.41605523,-0.06537447,0.08106604,0.042989474,0.09824759,-0.5652459,-0.0706018,-0.038149126,0.9810606,-0.38202697,0.40151757,0.40684754,-0.07118235,-0.1862453,0.3012062,-0.071621075,-0.18201773,0.09910985,-0.47987625,-0.05558379,0.12793046,0.31159997,0.2054931,-1.8427379,-0.11610726,-0.14764169,-0.1283267,0.16173552,0.28498954,0.06145063,-0.08428398,0.12565266,-0.40848166,-0.03821462,0.8730384,-7.4371023,0.107425034,0.09861433,-0.4627795,0.050481893,-0.5648322,1.1351252,0.14859936,1.314189,0.53337103,-0.39223328,0.11011613,-2.745192,0.009033056,-0.0799636,-0.32172382,0.7737214,0.15728456,-0.13120425,-0.16250448,-0.21295872,-0.19784425,-0.21172473,0.4148569,-0.07142,0.12200374,0.29961258,0.6564521,0.16799086,-0.1921028,0.130665,0.30068704,0.4316055,-0.25600213,0.46176943,-0.044625763,-0.26670906
2024-04-19,AAPL,US,0.359174,-0.2267435,0.4213004,1.6970563,0.14849506,-0.12689784,0.27882227,0.014365722,0.31459355,0.3011371,0.13518128,-0.37258637,-0.3449071,0.42845222,-0.46452597,0.8023927,0.7403675,0.0515749,-0.20913991,0.03409008,-0.33524457,-0.24726786,0.40048704,-0.21202904,0.3166063,0.42597952,0.20946805,-0.3111525,-0.32895994,0.6382445,-0.2967434,-0.20731877,0.29766294,-0.32153067,-0.42868665,0.0018148837,-0.09281776,0.86023104,0.26613203,-0.45634824,1.0488654,0.09821151,-0.101953655,-0.15606011,-0.27202523,0.3447879,0.040222485,0.24496268,-0.231853,-0.008433872,-0.42771512,0.7567027,-0.18583573,0.8612845,-0.32308123,0.00021093253,0.3692548,-0.5021885,-0.25498697,0.33616436,-0.100174166,0.35770467,-0.4854711,0.011701159,-0.04156451,1.0395322,-0.49398437,0.36412314,0.5813317,0.21182705,-0.2658849,0.24322145,0.14053573,-0.091850266,0.039240777,-0.4922372,0.12454032,0.12462552,0.025591878,0.17489806,-1.8608376,0.022171747,0.057688758,0.14917478,0.20550029,0.42635712,-0.111160554,-0.27147877,0.3003684,-0.7624827,-0.09047089,0.79450405,-7.4267483,0.1561142,0.070095964,-0.37699214,0.019650633,-0.6167637,1.2172621,-0.08837172,1.304793,0.70323,0.04966945,0.08840169,-2.77981,-0.028819289,0.08605367,-0.4375241,1.0407141,0.2630225,-0.07984743,-0.0032136713,-0.23141941,-0.15500414,-0.011234798,0.36181188,0.15576933,0.06667575,0.30721956,0.66892534,0.17593691,-0.41554165,0.027072903,0.061910108,0.4414708,-0.13612688,0.44161588,0.06811542,-0.29026
2024-05-24,AAPL,US,0.197194,-0.16823858,0.45965222,1.6716106,0.14203177,-0.05371706,0.33784592,0.11525452,0.19463004,0.2257321,0.1485145,-0.38841417,-0.25440997,0.6082164,-0.46004128,0.75547624,0.69199103,0.053621903,-0.34666792,0.13577296,-0.30035213,-0.22884718,0.59060776,-0.255414,0.27334988,0.3556197,0.08761077,-0.351057,-0.235591,0.61549455,-0.32474783,-0.16638912,0.24522378,-0.3858299,-0.43362188,-0.0635644,-0.06312345,0.8571694,0.16025744,-0.49031523,0.9619723,-0.048769254,-0.12015776,-0.15083778,-0.28384477,0.3733603,0.012419986,0.25534832,-0.23623316,0.08231503,-0.5047793,0.6764299,-0.23205528,0.6148253,-0.21515603,-0.051634796,0.34583178,-0.63396704,-0.2219201,0.27791968,-0.05467801,0.47379503,-0.43522123,-0.12539212,0.08585271,0.90416163,-0.43548545,0.32584703,0.63266146,0.2585713,-0.2461958,0.28546572,0.20890719,-0.15382393,0.016842877,-0.4831247,0.06285233,0.13184123,0.009249584,0.15453498,-1.7723695,0.08882404,0.08352117,0.12614588,0.1987261,0.37056404,-0.11785259,-0.1439501,0.2645337,-0.74621075,-0.08161569,0.7286286,-7.501462,0.12218132,-0.05030902,-0.35365227,0.13141982,-0.63367826,1.3095309,0.024917997,1.2618396,0.78586864,-0.029257577,0.060036577,-2.782982,-0.08172705,0.11491047,-0.38917637,0.9338749,0.25592205,0.0051277806,0.08185108,-0.2088947,-0.09928815,9.857946e-05,0.40470862,0.20357183,0.19436714,0.3266941,0.67615074,0.08651409,-0.44665337,0.007343786,0.08886214,0.4835805,-0.19427136,0.53211033,0.031748578,-0.15656906
2024-07-02,AAPL,US,0.028156,-0.060107533,0.46231204,1.6492711,0.26187426,0.09581123,0.4666699,0.27249062,0.26328668,0.1351705,0.32167497,-0.23699541,-0.07930947,0.5093154,-0.3425337,0.5747026,0.7094087,-0.008736211,-0.37925583,0.12945484,-0.19079068,-0.24258065,0.5525266,-0.4143979,0.25921318,0.38207668,0.02903126,-0.46626088,-0.38247755,0.6192382,-0.3281507,-0.036244974,0.09958701,-0.35507694,-0.33910084,-0.048036844,0.000559391,0.7756932,0.030890124,-0.55720913,0.9518445,-0.16379708,-0.038714252,-0.3053066,-0.17066233,0.40222505,0.03348496,0.10536896,-0.31598493,0.0531464,-0.5233187,0.5408999,-0.37993807,0.5493754,-0.11134093,-0.092057355,0.3931712,-0.7891089,0.045487937,0.31828588,-0.19202611,0.42214045,-0.5836484,-0.46933362,0.054774612,0.75519276,-0.30850202,0.33114517,0.6708003,0.36439094,-0.22792941,0.27269945,0.07294532,-0.29081905,0.06418468,-0.5619749,0.13476576,0.07228335,0.0821995,0.30638382,-1.5636255,-0.04505876,0.26880172,0.042886727,0.06647307,0.12781388,0.07473889,0.030327978,0.053574592,-0.6387837,-0.091056354,0.7550384,-7.552161,0.22496465,-0.28058204,-0.50767356,0.20257695,-0.70810205,1.2288511,0.18542214,1.2117002,0.81542903,-0.25349724,0.03886545,-2.7056708,-0.020347307,0.10491132,-0.32774314,0.7353349,0.14198272,0.16140272,0.23708157,-0.12976955,-0.07608286,-0.21685538,0.39084852,0.048714124,0.15902428,0.28171304,0.88676906,0.12699753,-0.29353106,0.051584866,0.22387144,0.5529357,-0.20330817,0.89063793,0.0074948217,-0.081131384
2024-08-07,AAPL,US,0.066193,-0.09568633,0.5245407,1.6757056,0.54210234,0.2596205,0.66565454,0.4591665,0.30547056,-0.032468274,0.44746622,-0.0030721347,0.11775435,0.36404863,-0.22738348,0.32113642,0.6644028,-0.06453319,-0.3634335,0.14379424,-0.0041270326,-0.27091792,0.46340328,-0.60963076,0.3743882,0.5663268,-0.034641366,-0.59699297,-0.65614676,0.57852787,-0.38219845,0.078866355,-0.1969292,-0.60228616,-0.12549062,-0.07325776,-0.08411226,0.82635653,-0.0742793,-0.5169392,0.88257676,-0.17710268,0.033598013,-0.66781163,-0.11620974,0.28660366,0.14613035,-0.19291542,-0.39023057,0.059599686,-0.42150307,0.40289,-0.43810368,0.53353685,0.109050415,-0.072974235,0.50235957,-0.8670446,0.33527625,0.36823753,-0.31393194,0.43570068,-0.6043379,-0.77826935,-0.01694271,0.55979776,-0.2834321,0.2713594,0.71199554,0.38211137,-0.145871,0.20617396,0.08975503,-0.31657735,0.14458433,-0.767107,0.17236257,-0.053493537,0.2827808,0.56088424,-1.2313255,-0.14198995,0.45090562,0.0808161,-0.0006892425,-0.024943803,0.30299833,0.25624618,-0.31046775,-0.633887,-0.08621265,0.8181777,-7.4234815,0.31406647,-0.45855272,-0.6483976,0.33015624,-0.73728853,1.203959,0.4154023,1.0133128,0.8619441,-0.77189356,-0.064567,-2.5875123,-0.012860855,0.01831108,-0.35643035,0.5383266,-0.028143873,0.51732904,0.4847814,0.03375108,-0.13405974,-0.33028197,0.17912954,-0.13072714,0.079350404,0.15810914,1.0732237,0.060809664,-0.13550049,0.06008361,0.4143782,0.52129513,-0.12269738,1.1340408,-0.1155778,-0.085429125
2024-09-12,AAPL,US,0.107695,-0.07357492,0.49865332,1.3163432,0.8589829,0.47695804,0.8580611,0.47204515,0.29259452,-0.3782321,0.6518434,0.08002797,0.033714194,0.33128008,0.04653007,-0.3295271,0.71869123,-0.3290548,-0.57047427,0.20800702,0.25682214,-0.54190505,0.6084868,-0.8410614,0.14040859,0.9038303,-0.09723422,-0.76077056,-0.867407,0.46771234,-0.3021968,0.14743128,-0.72654057,-0.6754557,0.39640906,-0.06712945,0.097325265,1.0524521,-0.14654678,-0.60455865,0.57502764,-0.3076803,0.19430804,-0.9090872,-0.011795844,0.27552608,0.13078576,-0.25699988,-0.20905517,0.19262043,-0.7638006,0.12891638,-0.21585654,0.50710166,0.43758398,0.095539324,0.6242854,-1.2433051,0.63721323,0.54635835,-0.21099658,0.53180635,-0.7241533,-1.0901104,-0.025659854,0.15929693,0.070364736,0.0138682285,0.69042677,0.8386148,-0.044041365,-0.0073679895,0.024377946,-0.32852924,0.1385857,-0.8609666,0.11592998,-0.027331734,0.16845022,0.87572134,-0.8383042,-0.2612584,0.511932,-0.0009852741,-0.34635428,-0.24693291,0.2513528,0.3725912,-0.64890265,-0.7369892,-0.05760325,0.60096204,-6.9886293,0.4064559,-0.7606639,-0.79588985,0.59386533,-0.69536704,1.0033597,0.67247605,0.8137091,1.1564088,-1.2319365,0.073314026,-2.2417614,-0.017026866,0.20371681,-0.4915614,0.59153324,0.112121366,0.9957283,0.6683323,0.32272866,-0.1768112,-0.410402,-0.077109165,-0.3449432,-0.13485053,0.06666769,1.3517432,0.11140673,-0.18802509,-0.11442932,0.48036325,0.29102966,0.34048066,1.5408117,-0.42546013,-0.034633145
2024-10-17,AAPL,US,-0.03991,-0.14264983,0.45499712,1.7553991,0.68820816,0.21173252,0.5347018,0.045891847,0.3921292,-0.14522547,0.37645304,-0.23944539,-0.41793495,0.36203426,-0.118309714,-0.002270409,0.70788854,-0.036798015,-0.55310345,0.3102052,-0.06115696,-0.4219711,0.43038052,-0.8761555,-0.029968698,0.68481344,-0.0010539761,-0.7810875,-0.5128691,0.5393476,-0.27380323,-0.07926888,-0.1796762,-0.38935524,0.016437467,0.10311623,0.16957533,1.1613806,0.12516497,-0.5438699,0.5497359,-0.18111767,0.046930023,-0.38822567,-0.09318051,0.38697848,0.07222667,-0.067486234,-0.24163936,0.24590048,-0.9698052,0.52679867,-0.1153834,0.6596521,0.13591257,-0.08118444,0.7017204,-0.87901354,0.04498027,0.58151865,-0.040724155,0.6350571,-0.60950077,-0.45493615,0.11042048,0.46448043,-0.08159298,0.06983202,0.55321294,0.9008262,-0.22362357,-0.06332756,0.04848135,-0.125749,0.1803254,-0.62118477,0.0153510645,0.19739929,0.009368463,0.7893717,-1.2257547,-0.011888388,0.21074572,0.34430432,-0.2192538,0.30547956,-0.03079653,0.032632682,0.002643154,-0.855399,-0.0605001,0.6540296,-7.3610973,0.036016487,-0.23406707,-0.29782274,0.12595639,-0.78538865,1.1094928,0.1933157,0.95450777,1.0415096,-0.7633744,0.32158196,-2.7072427,0.07343659,0.21331239,-0.74380994,0.9647059,0.456549,0.56824946,0.21645142,0.14786588,-0.056736633,-0.24004556,-0.008048762,-0.20384613,-0.25702602,0.07592048,0.9524166,-0.0071677393,-0.48922777,0.009525554,0.118999824,0.44201627,0.27820882,0.80927473,0.05607534,-0.042623386
2024-11-21,AAPL,US,0.052968,-0.12424471,0.42533523,1.7887412,0.3573508,-0.03841016,0.25188795,0.0013412009,0.35360608,0.24270405,0.4020248,-0.37035874,-0.35013542,0.52729726,-0.36747435,0.47637752,0.7181854,0.093762815,-0.31752276,0.096155554,-0.26744366,-0.11755776,0.3420001,-0.44882777,0.15831983,0.6582207,0.09441286,-0.3315105,-0.31190047,0.6130895,-0.31605655,-0.11224099,0.23285091,-0.3883247,-0.26770934,0.028622722,-0.05227022,1.0123584,0.16461018,-0.52763295,0.79794914,-0.040339123,-0.14403145,-0.32683185,-0.15050456,0.3860542,0.020309143,-0.013158383,-0.2722909,0.16073976,-0.7213453,0.6369706,0.025768839,0.77692604,-0.226749,-0.09246621,0.48461965,-0.66147274,-0.11753492,0.2682752,0.0031705084,0.3950616,-0.61206883,-0.16602188,0.14820883,0.87967306,-0.17456016,0.21706775,0.6484471,0.37581834,-0.242286,0.19591114,-0.044713527,-0.10362744,0.081781656,-0.5448628,-0.071624495,0.16942692,0.050755993,0.47629872,-1.5709984,-0.013894004,-0.018455483,0.12157775,0.03874991,0.38246864,-0.09781158,-0.20718546,0.17046769,-0.63773686,-0.0560826,0.80754435,-7.5065455,-0.0547044,0.017360821,-0.30479592,0.14306232,-0.6732565,1.1168923,0.09125436,1.3160309,0.875515,-0.5228768,0.20573959,-2.7775934,0.050138567,0.13509025,-0.49391255,0.78119457,0.38283506,0.1020917,-0.015874034,-0.16802806,-0.029708924,-0.17440055,0.2607124,-0.09676184,-0.09915367,0.22739255,0.7986837,0.014160842,-0.3139535,0.07247314,0.11212367,0.46095827,0.058706257,0.6170965,0.07890169,0.015037925
