trade_id,market,seed,system,query_ticker,decision_date,execution_date,neighbor_rank,neighbor_market,neighbor_ticker,neighbor_date,cosine_similarity,normalized_weight,realized_return_63d,realized_drawdown_63d
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,1,UK,OCDO.L,2014-02-04,0.99385,0.11368,-0.38961,-0.38961
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,2,UK,OCDO.L,2014-02-05,0.99354,0.10757,-0.39487,-0.40874
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,3,UK,OCDO.L,2014-02-03,0.99339,0.10461,-0.37116,-0.39408
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,4,UK,OCDO.L,2014-02-06,0.99313,0.09946,-0.41863,-0.43142
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,5,UK,OCDO.L,2014-02-10,0.99288,0.09438,-0.4025,-0.44411
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,6,UK,OCDO.L,2014-02-07,0.99285,0.09381,-0.40747,-0.43245
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,7,UK,OCDO.L,2014-01-30,0.9925,0.08696,-0.3633,-0.40599
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,8,UK,OCDO.L,2014-02-11,0.99221,0.08136,-0.42611,-0.44707
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,9,UK,OCDO.L,2014-01-31,0.99198,0.07668,-0.33595,-0.3935
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,10,France,AIR.PA,2019-12-18,0.98977,0.03316,-0.62466,-0.62466
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,11,France,AIR.PA,2019-12-17,0.98898,0.01748,-0.52061,-0.52061
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,12,US,NVDA,2018-10-02,0.98866,0.01118,-0.55279,-0.55597
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,13,China,601012.SS,2018-04-02,0.98864,0.01094,-0.37495,-0.37495
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,14,US,NVDA,2018-10-05,0.9886,0.00999,-0.48132,-0.52862
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,15,France,AIR.PA,2019-12-16,0.98855,0.00914,-0.46603,-0.46603
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,16,France,AIR.PA,2019-12-13,0.98854,0.00882,-0.40961,-0.4332
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,17,US,NVDA,2018-10-04,0.98853,0.00874,-0.48604,-0.54453
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,18,France,AIR.PA,2019-12-25,0.98839,0.00596,-0.54927,-0.63148
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,19,India,LT.NS,2020-02-25,0.98837,0.00556,-0.22814,-0.42207
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,20,China,601012.SS,2018-04-03,0.98836,0.00534,-0.36199,-0.37237
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,21,France,AIR.PA,2019-12-12,0.98833,0.00481,-0.42526,-0.42526
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,22,China,601012.SS,2018-03-30,0.98829,0.00399,-0.36354,-0.37504
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,23,US,NVDA,2018-09-26,0.98821,0.00232,-0.50809,-0.52343
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,24,France,AIR.PA,2019-12-19,0.9882,0.0021,-0.58928,-0.62494
TRD_US_7_P0_001,US,7,P0,REGN,2024-04-03,2024-01-03,25,China,002230.SZ,2015-06-25,0.98819,0.00197,-0.2683,-0.38893
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,1,UK,OCDO.L,2014-02-04,0.9943,0.09696,-0.38961,-0.38961
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,2,UK,OCDO.L,2014-02-05,0.99405,0.09239,-0.39487,-0.40874
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,3,UK,OCDO.L,2014-02-03,0.99384,0.08845,-0.37116,-0.39408
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,4,UK,OCDO.L,2014-02-06,0.99377,0.08724,-0.41863,-0.43142
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,5,UK,OCDO.L,2014-02-10,0.99357,0.08351,-0.4025,-0.44411
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,6,UK,OCDO.L,2014-02-07,0.99353,0.08278,-0.40747,-0.43245
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,7,UK,OCDO.L,2014-02-11,0.99296,0.07209,-0.42611,-0.44707
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,8,UK,OCDO.L,2014-01-30,0.99279,0.06904,-0.3633,-0.40599
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,9,UK,OCDO.L,2014-01-31,0.99233,0.06054,-0.33595,-0.3935
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,10,France,AIR.PA,2019-12-18,0.9915,0.04515,-0.62466,-0.62466
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,11,France,AIR.PA,2019-12-17,0.99072,0.03075,-0.52061,-0.52061
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,12,France,AIR.PA,2019-12-13,0.99032,0.02336,-0.40961,-0.4332
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,13,France,AIR.PA,2019-12-16,0.99031,0.02318,-0.46603,-0.46603
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,14,France,AIR.PA,2019-12-12,0.99021,0.02131,-0.42526,-0.42526
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,15,China,601012.SS,2018-04-02,0.99012,0.01964,-0.37495,-0.37495
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,16,France,AIR.PA,2019-12-25,0.99008,0.0188,-0.54927,-0.63148
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,17,France,AIR.PA,2019-12-19,0.99002,0.01771,-0.58928,-0.62494
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,18,China,601012.SS,2018-04-03,0.98996,0.01662,-0.36199,-0.37237
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,19,France,AIR.PA,2019-12-11,0.98987,0.01495,-0.30887,-0.30887
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,20,France,AIR.PA,2019-12-27,0.98968,0.01135,-0.45761,-0.63187
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,21,France,AIR.PA,2020-01-27,0.98943,0.00681,-0.61573,-0.63081
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,22,China,601012.SS,2018-03-28,0.98939,0.00598,-0.32685,-0.35645
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,23,China,601012.SS,2018-03-30,0.98934,0.00511,-0.36354,-0.37504
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,24,France,AIR.PA,2020-01-24,0.9893,0.00443,-0.62345,-0.64701
TRD_US_7_P0_002,US,7,P0,ORCL,2024-04-03,2024-01-03,25,China,601012.SS,2018-04-04,0.98916,0.00185,-0.3258,-0.34654
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,1,UK,OCDO.L,2014-02-11,0.99206,0.11618,-0.42611,-0.44707
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,2,UK,OCDO.L,2014-02-04,0.99158,0.10347,-0.38961,-0.38961
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,3,UK,OCDO.L,2014-02-05,0.99137,0.09774,-0.39487,-0.40874
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,4,UK,OCDO.L,2014-02-10,0.9913,0.0961,-0.4025,-0.44411
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,5,UK,OCDO.L,2014-02-06,0.99112,0.09119,-0.41863,-0.43142
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,6,UK,OCDO.L,2014-02-07,0.99108,0.09016,-0.40747,-0.43245
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,7,UK,OCDO.L,2014-02-03,0.99104,0.08918,-0.37116,-0.39408
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,8,UK,OCDO.L,2014-01-30,0.98956,0.04973,-0.3633,-0.40599
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,9,China,000725.SZ,2015-07-15,0.98912,0.03794,-0.26866,-0.30597
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,10,China,601012.SS,2018-03-30,0.98898,0.03416,-0.36354,-0.37504
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,11,UK,OCDO.L,2014-01-31,0.98878,0.02871,-0.33595,-0.3935
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,12,China,601012.SS,2018-03-26,0.98868,0.02609,-0.32141,-0.371
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,13,China,601012.SS,2018-04-02,0.98845,0.01987,-0.37495,-0.37495
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,14,China,601012.SS,2018-03-27,0.98834,0.01712,-0.31608,-0.37631
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,15,China,601012.SS,2018-03-23,0.98832,0.01651,-0.31274,-0.37063
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,16,Brazil,PETR4.SA,2014-09-29,0.98824,0.01451,-0.46075,-0.5129
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,17,China,601012.SS,2018-03-29,0.98823,0.01417,-0.33311,-0.36522
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,18,China,601012.SS,2018-03-28,0.98823,0.01402,-0.32685,-0.35645
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,19,India,LT.NS,2020-02-25,0.98821,0.0135,-0.22814,-0.42207
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,20,China,601012.SS,2018-04-03,0.98808,0.01018,-0.36199,-0.37237
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,21,China,000725.SZ,2015-07-14,0.98791,0.00552,-0.29545,-0.36591
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,22,France,AIR.PA,2019-12-17,0.98788,0.00473,-0.52061,-0.52061
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,23,Brazil,LREN3.SA,2019-12-30,0.98784,0.00384,-0.4249,-0.46503
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,24,India,LT.NS,2020-02-14,0.9878,0.00272,-0.36137,-0.44577
TRD_US_7_P0_003,US,7,P0,INTU,2024-04-03,2024-01-03,25,France,AIR.PA,2019-12-18,0.9878,0.00267,-0.62466,-0.62466
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,1,UK,OCDO.L,2014-02-11,0.99164,0.09595,-0.42611,-0.44707
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,2,UK,OCDO.L,2014-02-04,0.99149,0.09227,-0.38961,-0.38961
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,3,UK,OCDO.L,2014-02-05,0.99122,0.08592,-0.39487,-0.40874
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,4,UK,OCDO.L,2014-02-10,0.99097,0.07983,-0.4025,-0.44411
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,5,UK,OCDO.L,2014-02-06,0.99088,0.07766,-0.41863,-0.43142
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,6,UK,OCDO.L,2014-02-03,0.99085,0.07705,-0.37116,-0.39408
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,7,UK,OCDO.L,2014-02-07,0.99082,0.07632,-0.40747,-0.43245
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,8,India,LT.NS,2020-02-14,0.98991,0.05429,-0.36137,-0.44577
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,9,India,LT.NS,2020-02-25,0.98987,0.05331,-0.22814,-0.42207
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,10,UK,OCDO.L,2014-01-30,0.98937,0.04116,-0.3633,-0.40599
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,11,India,LT.NS,2020-02-17,0.9893,0.03956,-0.34611,-0.4393
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,12,India,LT.NS,2020-02-24,0.98914,0.03584,-0.25288,-0.43017
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,13,India,LT.NS,2020-02-18,0.98906,0.03369,-0.32929,-0.44198
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,14,China,000725.SZ,2015-07-15,0.98896,0.03142,-0.26866,-0.30597
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,15,UK,OCDO.L,2014-01-31,0.98855,0.02157,-0.33595,-0.3935
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,16,US,NVDA,2018-10-04,0.98836,0.01685,-0.48604,-0.54453
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,17,India,LT.NS,2020-02-20,0.98833,0.01615,-0.26183,-0.43947
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,18,US,NVDA,2018-10-05,0.9883,0.01554,-0.48132,-0.52862
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,19,India,LT.NS,2020-02-13,0.98826,0.01449,-0.35617,-0.44452
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,20,US,NVDA,2018-10-03,0.98819,0.01287,-0.52455,-0.55635
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,21,US,NVDA,2018-10-02,0.98803,0.00889,-0.55279,-0.55597
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,22,India,LT.NS,2020-02-26,0.988,0.00822,-0.19518,-0.40733
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,23,China,601012.SS,2018-03-26,0.98791,0.00601,-0.32141,-0.371
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,24,US,NVDA,2018-09-04,0.98777,0.00272,-0.40003,-0.48995
TRD_US_7_P0_004,US,7,P0,AAPL,2024-07-03,2024-04-04,25,US,NVDA,2018-10-01,0.98776,0.00241,-0.52877,-0.56038
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,1,UK,OCDO.L,2014-02-04,0.99273,0.09908,-0.38961,-0.38961
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,2,UK,OCDO.L,2014-02-05,0.99232,0.09222,-0.39487,-0.40874
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,3,UK,OCDO.L,2014-02-03,0.9922,0.09029,-0.37116,-0.39408
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,4,UK,OCDO.L,2014-02-06,0.9917,0.08208,-0.41863,-0.43142
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,5,UK,OCDO.L,2014-01-30,0.99167,0.08166,-0.3633,-0.40599
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,6,UK,OCDO.L,2014-01-31,0.9916,0.08043,-0.33595,-0.3935
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,7,UK,OCDO.L,2014-02-07,0.99093,0.06934,-0.40747,-0.43245
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,8,UK,OCDO.L,2014-02-10,0.99065,0.06482,-0.4025,-0.44411
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,9,France,AIR.PA,2019-12-27,0.98925,0.04169,-0.45761,-0.63187
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,10,France,AIR.PA,2019-12-25,0.98912,0.03958,-0.54927,-0.63148
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,11,France,AIR.PA,2019-12-19,0.98903,0.03812,-0.58928,-0.62494
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,12,France,AIR.PA,2019-12-18,0.98879,0.03414,-0.62466,-0.62466
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,13,France,AIR.PA,2019-12-24,0.98875,0.03348,-0.57954,-0.63148
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,14,France,AIR.PA,2019-12-23,0.98824,0.02516,-0.58578,-0.63048
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,15,France,AIR.PA,2019-12-20,0.98816,0.02383,-0.51638,-0.62796
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,16,UK,OCDO.L,2014-02-11,0.98802,0.02144,-0.42611,-0.44707
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,17,France,AIR.PA,2019-12-12,0.9877,0.01625,-0.42526,-0.42526
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,18,China,601012.SS,2018-04-03,0.98766,0.01563,-0.36199,-0.37237
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,19,China,601012.SS,2018-04-02,0.98756,0.01399,-0.37495,-0.37495
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,20,France,AIR.PA,2019-12-30,0.98748,0.01266,-0.47562,-0.62258
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,21,France,AIR.PA,2019-12-13,0.98747,0.01249,-0.40961,-0.4332
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,22,US,NVDA,2018-09-27,0.98698,0.00432,-0.49969,-0.52428
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,23,China,601012.SS,2018-04-04,0.98695,0.00396,-0.3258,-0.34654
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,24,France,AIR.PA,2020-01-27,0.98682,0.00169,-0.61573,-0.63081
TRD_US_7_P0_005,US,7,P0,V,2024-07-03,2024-04-04,25,France,AIR.PA,2019-12-16,0.98681,0.00165,-0.46603,-0.46603
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,1,UK,OCDO.L,2014-02-11,0.99311,0.10679,-0.42611,-0.44707
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,2,UK,OCDO.L,2014-02-04,0.99271,0.09682,-0.38961,-0.38961
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,3,UK,OCDO.L,2014-02-10,0.99246,0.09058,-0.4025,-0.44411
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,4,UK,OCDO.L,2014-02-05,0.99245,0.09026,-0.39487,-0.40874
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,5,UK,OCDO.L,2014-02-03,0.9923,0.08655,-0.37116,-0.39408
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,6,UK,OCDO.L,2014-02-07,0.99224,0.08513,-0.40747,-0.43245
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,7,UK,OCDO.L,2014-02-06,0.99216,0.08318,-0.41863,-0.43142
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,8,UK,OCDO.L,2014-01-30,0.99109,0.05661,-0.3633,-0.40599
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,9,China,000725.SZ,2015-07-15,0.99034,0.03795,-0.26866,-0.30597
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,10,UK,OCDO.L,2014-01-31,0.9903,0.03689,-0.33595,-0.3935
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,11,India,LT.NS,2020-02-25,0.99023,0.03526,-0.22814,-0.42207
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,12,India,LT.NS,2020-02-14,0.99016,0.03357,-0.36137,-0.44577
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,13,China,002230.SZ,2015-06-25,0.98982,0.02512,-0.2683,-0.38893
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,14,India,LT.NS,2020-02-17,0.98966,0.02116,-0.34611,-0.4393
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,15,US,NVDA,2018-10-04,0.98955,0.01826,-0.48604,-0.54453
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,16,India,LT.NS,2020-02-18,0.98954,0.01803,-0.32929,-0.44198
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,17,US,NVDA,2018-10-05,0.98949,0.01696,-0.48132,-0.52862
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,18,India,LT.NS,2020-02-24,0.98935,0.0133,-0.25288,-0.43017
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,19,US,NVDA,2018-10-03,0.98926,0.01109,-0.52455,-0.55635
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,20,China,002230.SZ,2015-06-24,0.98922,0.01006,-0.33214,-0.42748
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,21,US,NVDA,2018-10-02,0.98912,0.00764,-0.55279,-0.55597
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,22,China,601012.SS,2018-03-26,0.9891,0.00715,-0.32141,-0.371
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,23,US,NVDA,2018-09-04,0.98908,0.00659,-0.40003,-0.48995
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,24,US,NVDA,2018-08-31,0.98891,0.00257,-0.41715,-0.48447
TRD_US_7_P0_006,US,7,P0,AMGN,2024-07-03,2024-04-04,25,US,NVDA,2018-09-05,0.98891,0.00248,-0.43514,-0.48028
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,1,China,000725.SZ,2015-07-15,0.99235,0.12574,-0.26866,-0.30597
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,2,France,SAF.PA,2020-01-07,0.99172,0.0902,-0.54248,-0.61409
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,3,UK,OCDO.L,2014-02-11,0.99168,0.08839,-0.42611,-0.44707
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,4,France,AIR.PA,2019-12-17,0.99165,0.08638,-0.52061,-0.52061
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,5,France,SAF.PA,2020-01-06,0.99153,0.07996,-0.49725,-0.61055
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,6,France,AIR.PA,2019-12-11,0.99105,0.05257,-0.30887,-0.30887
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,7,France,AIR.PA,2019-12-16,0.99097,0.04836,-0.46603,-0.46603
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,8,France,AIR.PA,2020-02-03,0.99096,0.04752,-0.5778,-0.63297
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,9,France,AIR.PA,2020-01-31,0.99085,0.0413,-0.58721,-0.63175
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,10,France,AIR.PA,2020-01-23,0.99071,0.03363,-0.60052,-0.6387
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,11,France,AIR.PA,2020-01-24,0.9907,0.03329,-0.62345,-0.64701
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,12,France,AIR.PA,2019-12-18,0.99069,0.03228,-0.62466,-0.62466
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,13,France,AIR.PA,2020-02-07,0.99065,0.03011,-0.60155,-0.64129
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,14,France,AIR.PA,2020-01-30,0.99061,0.0282,-0.56967,-0.6352
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,15,France,AIR.PA,2020-02-04,0.99061,0.02798,-0.61087,-0.64446
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,16,France,SAF.PA,2019-12-27,0.99058,0.02628,-0.34272,-0.62002
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,17,China,000725.SZ,2015-07-14,0.99055,0.02488,-0.29545,-0.36591
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,18,France,AIR.PA,2020-02-05,0.99045,0.01907,-0.59271,-0.64155
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,19,France,AIR.PA,2019-12-10,0.99045,0.01879,-0.27854,-0.27854
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,20,France,AIR.PA,2020-02-06,0.99043,0.01803,-0.59073,-0.64186
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,21,France,AIR.PA,2020-02-12,0.99037,0.01448,-0.63485,-0.64081
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,22,UK,OCDO.L,2014-02-10,0.9903,0.01041,-0.4025,-0.44411
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,23,China,002230.SZ,2015-06-25,0.99027,0.00921,-0.2683,-0.38893
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,24,France,AIR.PA,2020-02-11,0.99024,0.00734,-0.64058,-0.64446
TRD_US_7_P0_008,US,7,P0,NVDA,2024-07-17,2024-07-05,25,France,AIR.PA,2020-01-28,0.99021,0.00562,-0.60608,-0.6345
TRD_US_7_P0_010,US,7,P0,ORCL,2024-08-05,2024-07-18,1,India,LT.NS,2020-02-25,0.99129,0.08256,-0.22814,-0.42207
TRD_US_7_P0_010,US,7,P0,ORCL,2024-08-05,2024-07-18,2,India,LT.NS,2020-02-18,0.99112,0.07673,-0.32929,-0.44198
