path_id,annualized_return,sharpe_ratio,sortino_ratio,max_drawdown,trades,median_hold
128,0.08591666666666668,0.3133333333333333,0.5315,-0.15480000000000002,15.333333333333334,46.666666666666664
129,0.01238333333333333,0.1225,0.15950000000000003,-0.17738333333333334,15.666666666666666,45.25
130,0.08276666666666666,0.5328333333333334,0.8069999999999999,-0.15206666666666666,14.333333333333334,51.583333333333336
131,-0.028499999999999998,-0.1128333333333333,-0.1765,-0.17143333333333333,16.166666666666668,40.916666666666664
132,-0.01111666666666667,0.032166666666666656,0.016833333333333273,-0.18476666666666666,15.333333333333334,51.166666666666664
133,0.12116666666666666,0.5196666666666666,0.98,-0.16761666666666666,15.833333333333334,48.166666666666664
134,0.16556666666666667,0.7265,1.3205,-0.14271666666666669,14.166666666666666,52.5
135,-0.012749999999999992,-0.06383333333333337,0.00516666666666669,-0.19553333333333334,15.833333333333334,42.25
136,0.04136666666666667,0.327,0.4535,-0.14088333333333333,14.5,56.083333333333336
137,-0.00783333333333333,0.031333333333333324,-0.05983333333333337,-0.16415,15.666666666666666,46.833333333333336
138,0.04131666666666666,0.3083333333333333,0.505,-0.17345,15.166666666666666,46.333333333333336
139,0.042233333333333345,0.09649999999999996,0.3495,-0.19115000000000001,15.666666666666666,47.083333333333336
140,0.008433333333333341,0.08466666666666667,0.1645,-0.17823333333333333,15.333333333333334,48.166666666666664
141,0.11151666666666667,0.3983333333333334,0.7523333333333334,-0.15488333333333335,14.833333333333334,51.166666666666664
142,0.08916666666666666,0.5053333333333333,0.8303333333333333,-0.1565,15.333333333333334,51.666666666666664
143,0.006866666666666674,-0.06433333333333334,0.11133333333333333,-0.18448333333333333,15.666666666666666,43.5
144,0.008033333333333335,0.13599999999999998,0.18150000000000002,-0.16784999999999997,16.666666666666668,42.833333333333336
145,0.16103333333333336,0.5135,0.8803333333333333,-0.16448333333333334,14.333333333333334,52.166666666666664
146,0.1292,0.6723333333333333,1.0483333333333333,-0.14559999999999998,14.5,48.416666666666664
147,0.16445,0.8451666666666666,1.3171666666666668,-0.13866666666666666,14.666666666666666,49.833333333333336
148,0.11848333333333333,0.6161666666666666,0.9691666666666667,-0.14381666666666668,14.666666666666666,53.583333333333336
149,0.052583333333333336,0.1666666666666667,0.2661666666666666,-0.16116666666666665,15.166666666666666,47.833333333333336
150,0.09465000000000001,0.521,0.834,-0.16316666666666665,15.0,53.25
151,0.04186666666666666,0.24233333333333332,0.393,-0.13668333333333335,14.666666666666666,51.416666666666664
152,0.015966666666666667,0.07333333333333332,0.05650000000000003,-0.17378333333333332,16.0,44.0
153,0.10458333333333332,0.441,0.718,-0.13001666666666667,14.833333333333334,51.833333333333336
154,0.04188333333333333,0.25766666666666665,0.45683333333333326,-0.1752,15.5,45.666666666666664
155,-0.001950000000000005,-0.004166666666666615,0.008666666666666637,-0.1687833333333333,14.0,54.75
156,0.050216666666666666,0.30566666666666664,0.5035,-0.14991666666666667,14.666666666666666,51.666666666666664
157,0.14563333333333334,0.6856666666666666,1.077,-0.15941666666666668,14.666666666666666,49.916666666666664
158,0.06041666666666665,0.395,0.7218333333333332,-0.18613333333333335,14.833333333333334,48.916666666666664
159,0.07933333333333333,0.3831666666666667,0.6696666666666666,-0.15331666666666668,14.833333333333334,50.583333333333336
160,0.05806666666666666,0.3633333333333333,0.5826666666666667,-0.16978333333333331,15.166666666666666,47.416666666666664
161,0.06545,0.252,0.38466666666666666,-0.17501666666666668,15.666666666666666,42.25
162,0.13901666666666668,0.5950000000000001,1.1126666666666667,-0.14471666666666666,13.833333333333334,54.583333333333336
163,0.09216666666666666,0.4295,0.7936666666666667,-0.17121666666666668,15.833333333333334,43.583333333333336
164,0.05845,0.32716666666666666,0.5419999999999999,-0.13731666666666667,15.166666666666666,48.833333333333336
165,0.09899999999999999,0.465,0.769,-0.15178333333333335,15.0,44.583333333333336
166,-0.030616666666666667,-0.10316666666666667,-0.1225,-0.16605,16.0,48.583333333333336
167,0.055533333333333344,0.15683333333333332,0.3558333333333334,-0.1705,15.666666666666666,47.5
168,0.07936666666666665,0.37433333333333335,0.5745,-0.15646666666666667,15.5,49.25
169,0.17668333333333333,0.6553333333333333,1.1986666666666668,-0.12896666666666667,14.166666666666666,51.666666666666664
170,0.12544999999999998,0.5971666666666667,1.0301666666666667,-0.14470000000000002,15.833333333333334,48.416666666666664
171,0.13206666666666667,0.71,1.1391666666666667,-0.1566,14.5,50.333333333333336
172,-0.05881666666666666,-0.2621666666666666,-0.2841666666666666,-0.20493333333333333,16.333333333333332,44.0
