system,market,seed,condition,replication_id,rank_spearman_rho,rank_kendall_tau,top1_hit_agreement,top3_set_overlap
P0,Brazil,17,Matched Random Precedent Replacement,44,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413
P0,Brazil,17,Same-Date Cross-Candidate Bundle Swap,45,0.8529411764705882,0.8431372549019608,0.9411764705882353,1.0
P0,Brazil,17,Matched Random Precedent Replacement,45,0.14705882352941177,0.13725490196078433,0.17647058823529413,0.17647058823529413
P0,Brazil,17,Same-Date Cross-Candidate Bundle Swap,46,0.8529411764705882,0.8431372549019608,0.9411764705882353,1.0
P0,Brazil,17,Matched Random Precedent Replacement,46,0.029411764705882353,0.019607843137254905,0.11764705882352941,0.17647058823529413
P0,Brazil,17,Same-Date Cross-Candidate Bundle Swap,47,0.8529411764705882,0.8431372549019608,0.9411764705882353,1.0
P0,Brazil,17,Matched Random Precedent Replacement,47,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413
P0,Brazil,17,Same-Date Cross-Candidate Bundle Swap,48,0.8823529411764706,0.8823529411764706,0.9411764705882353,1.0
P0,Brazil,17,Matched Random Precedent Replacement,48,0.029411764705882353,0.019607843137254905,0.11764705882352941,0.17647058823529413
P0,Brazil,17,Same-Date Cross-Candidate Bundle Swap,49,0.8529411764705882,0.8431372549019608,0.9411764705882353,1.0
P0,Brazil,17,Matched Random Precedent Replacement,49,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413
P0,Brazil,17,Same-Date Cross-Candidate Bundle Swap,50,0.8823529411764706,0.8823529411764706,0.9411764705882353,1.0
P0,Brazil,17,Matched Random Precedent Replacement,50,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.17647058823529413
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,1,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,1,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,2,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,2,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,3,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,3,0.02631578947368421,0.01754385964912281,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,4,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,4,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,5,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,5,0.02631578947368421,0.01754385964912281,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,6,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,6,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,7,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,7,0.02631578947368421,0.01754385964912281,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,8,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,8,0.02631578947368421,0.01754385964912281,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,9,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,9,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,10,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,10,0.02631578947368421,0.01754385964912281,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,11,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,11,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,12,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,12,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,13,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,13,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,14,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,14,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,15,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,15,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,16,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,16,0.02631578947368421,0.01754385964912281,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,17,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,17,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,18,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,18,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,19,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,19,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,20,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,20,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,21,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,21,0.02631578947368421,0.01754385964912281,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,22,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,22,0.02631578947368421,0.01754385964912281,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,23,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,23,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,24,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,24,0.02631578947368421,0.01754385964912281,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,25,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,25,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,26,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,26,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,27,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,27,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,28,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,28,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,29,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,29,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,30,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,30,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,31,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,31,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,32,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,32,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,33,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,33,-0.02631578947368421,-0.01754385964912281,0.0,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,34,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,34,0.02631578947368421,0.01754385964912281,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,35,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,35,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,36,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,36,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,37,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,37,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,38,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,38,0.02631578947368421,0.01754385964912281,0.0,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,39,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,39,0.02631578947368421,0.01754385964912281,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,40,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,40,0.02631578947368421,0.01754385964912281,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,41,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,41,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,42,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,42,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,43,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,43,0.02631578947368421,0.01754385964912281,0.0,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,44,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,44,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,45,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,45,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,46,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,46,0.02631578947368421,0.01754385964912281,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,47,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,47,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,48,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,48,0.02631578947368421,0.01754385964912281,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,49,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,49,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
P0,Brazil,37,Same-Date Cross-Candidate Bundle Swap,50,1.0,1.0,1.0,1.0
P0,Brazil,37,Matched Random Precedent Replacement,50,0.02631578947368421,0.01754385964912281,0.0,0.05263157894736842
P0,France,7,Same-Date Cross-Candidate Bundle Swap,1,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,1,0.15625,0.16666666666666666,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,2,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,2,0.125,0.125,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,3,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,3,0.062499999999999986,0.08333333333333333,0.125,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,4,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,4,0.062499999999999986,0.08333333333333333,0.125,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,5,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,5,0.062499999999999986,0.08333333333333333,0.125,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,6,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,6,0.12499999999999999,0.125,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,7,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,7,0.03125,0.041666666666666664,0.125,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,8,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,8,-0.0625,-0.041666666666666685,0.0625,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,9,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,9,0.125,0.125,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,10,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,10,0.15625,0.16666666666666666,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,11,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,11,0.062499999999999986,0.08333333333333333,0.125,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,12,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,12,0.21875,0.20833333333333334,0.25,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,13,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,13,0.062499999999999986,0.08333333333333333,0.125,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,14,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,14,0.0,0.0,0.125,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,15,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,15,0.25,0.25,0.25,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,16,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,16,0.15625,0.16666666666666666,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,17,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,17,0.15625,0.16666666666666666,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,18,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,18,0.125,0.125,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,19,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,19,0.25,0.25,0.25,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,20,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,20,0.09374999999999999,0.08333333333333334,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,21,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,21,0.062499999999999986,0.08333333333333333,0.125,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,22,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,22,0.21875,0.20833333333333334,0.25,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,23,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,23,0.12499999999999999,0.125,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,24,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,24,0.1875,0.16666666666666669,0.25,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,25,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,25,-0.09375,-0.08333333333333334,0.0625,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,26,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,26,0.21875,0.20833333333333334,0.25,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,27,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,27,0.21875,0.20833333333333334,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,28,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,28,0.1875,0.16666666666666669,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,29,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,29,0.125,0.125,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,30,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,30,0.031249999999999986,0.041666666666666664,0.125,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,31,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,31,0.12499999999999999,0.125,0.125,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,32,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,32,0.031249999999999986,0.041666666666666664,0.125,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,33,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,33,0.15625,0.16666666666666666,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,34,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,34,0.0625,0.04166666666666667,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,35,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,35,0.25,0.25,0.25,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,36,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,36,0.21875,0.20833333333333334,0.25,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,37,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,37,0.03125,0.041666666666666664,0.125,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,38,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,38,0.125,0.125,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,39,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,39,0.15625,0.16666666666666666,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,40,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,40,0.12499999999999999,0.125,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,41,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,41,-0.0625,-0.041666666666666685,0.0625,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,42,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,42,0.25,0.25,0.25,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,43,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,43,0.12499999999999999,0.125,0.125,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,44,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,44,0.21875,0.20833333333333334,0.25,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,45,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,45,-0.0625,-0.04166666666666667,0.0625,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,46,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,46,0.125,0.125,0.125,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,47,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,47,0.125,0.125,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,48,0.6875,0.7083333333333333,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,48,0.125,0.125,0.1875,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,49,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,49,0.25,0.25,0.25,0.25
P0,France,7,Same-Date Cross-Candidate Bundle Swap,50,0.65625,0.6666666666666666,0.8125,1.0
P0,France,7,Matched Random Precedent Replacement,50,0.031249999999999986,0.041666666666666664,0.125,0.25
P0,France,17,Same-Date Cross-Candidate Bundle Swap,1,0.5909090909090909,0.5757575757575758,0.8181818181818182,1.0
P0,France,17,Matched Random Precedent Replacement,1,0.2727272727272727,0.24242424242424246,0.2727272727272727,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,2,0.5454545454545454,0.5151515151515151,0.7272727272727273,1.0
P0,France,17,Matched Random Precedent Replacement,2,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,3,0.5454545454545454,0.5151515151515151,0.7272727272727273,1.0
P0,France,17,Matched Random Precedent Replacement,3,0.13636363636363635,0.12121212121212123,0.2727272727272727,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,4,0.5454545454545454,0.5151515151515151,0.7272727272727273,1.0
P0,France,17,Matched Random Precedent Replacement,4,0.2727272727272727,0.24242424242424246,0.36363636363636365,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,5,0.5909090909090909,0.5757575757575758,0.8181818181818182,1.0
P0,France,17,Matched Random Precedent Replacement,5,0.22727272727272727,0.2424242424242424,0.2727272727272727,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,6,0.5909090909090909,0.5757575757575758,0.8181818181818182,1.0
P0,France,17,Matched Random Precedent Replacement,6,0.3181818181818182,0.30303030303030304,0.36363636363636365,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,7,0.5454545454545454,0.5151515151515151,0.7272727272727273,1.0
P0,France,17,Matched Random Precedent Replacement,7,0.2727272727272727,0.24242424242424246,0.2727272727272727,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,8,0.5909090909090909,0.5757575757575758,0.8181818181818182,1.0
P0,France,17,Matched Random Precedent Replacement,8,0.3181818181818182,0.30303030303030304,0.36363636363636365,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,9,0.5909090909090909,0.5757575757575758,0.8181818181818182,1.0
P0,France,17,Matched Random Precedent Replacement,9,0.13636363636363635,0.12121212121212123,0.2727272727272727,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,10,0.5454545454545454,0.5151515151515151,0.7272727272727273,1.0
P0,France,17,Matched Random Precedent Replacement,10,0.2727272727272727,0.24242424242424246,0.2727272727272727,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,11,0.5909090909090909,0.5757575757575758,0.8181818181818182,1.0
P0,France,17,Matched Random Precedent Replacement,11,0.2727272727272727,0.24242424242424246,0.2727272727272727,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,12,0.5909090909090909,0.5757575757575758,0.8181818181818182,1.0
P0,France,17,Matched Random Precedent Replacement,12,0.3181818181818182,0.30303030303030304,0.2727272727272727,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,13,0.5454545454545454,0.5151515151515151,0.7272727272727273,1.0
P0,France,17,Matched Random Precedent Replacement,13,0.3181818181818182,0.30303030303030304,0.36363636363636365,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,14,0.5909090909090909,0.5757575757575758,0.8181818181818182,1.0
P0,France,17,Matched Random Precedent Replacement,14,0.3181818181818182,0.30303030303030304,0.36363636363636365,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,15,0.5909090909090909,0.5757575757575758,0.8181818181818182,1.0
P0,France,17,Matched Random Precedent Replacement,15,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,16,0.5454545454545454,0.5151515151515151,0.7272727272727273,1.0
P0,France,17,Matched Random Precedent Replacement,16,0.3181818181818182,0.30303030303030304,0.36363636363636365,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,17,0.5454545454545454,0.5151515151515151,0.7272727272727273,1.0
P0,France,17,Matched Random Precedent Replacement,17,0.3181818181818182,0.30303030303030304,0.36363636363636365,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,18,0.5454545454545454,0.5151515151515151,0.7272727272727273,1.0
P0,France,17,Matched Random Precedent Replacement,18,0.3181818181818182,0.30303030303030304,0.36363636363636365,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,19,0.5909090909090909,0.5757575757575758,0.8181818181818182,1.0
P0,France,17,Matched Random Precedent Replacement,19,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,20,0.5909090909090909,0.5757575757575758,0.8181818181818182,1.0
P0,France,17,Matched Random Precedent Replacement,20,0.22727272727272727,0.2424242424242424,0.2727272727272727,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,21,0.5909090909090909,0.5757575757575758,0.8181818181818182,1.0
P0,France,17,Matched Random Precedent Replacement,21,0.1818181818181818,0.18181818181818182,0.18181818181818182,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,22,0.5454545454545454,0.5151515151515151,0.7272727272727273,1.0
P0,France,17,Matched Random Precedent Replacement,22,0.3181818181818182,0.30303030303030304,0.36363636363636365,0.36363636363636365
P0,France,17,Same-Date Cross-Candidate Bundle Swap,23,0.5909090909090909,0.5757575757575758,0.8181818181818182,1.0
